,cik_str,ticker,Company
5504,1505611,DPSI,"Decisionpoint Systems, Inc."
5505,1681903,ICCH,"Icc Holdings, Inc."
5506,1216128,ORPB,Oregon Pacific Bancorp
5507,1096275,WKSP,Worksport Ltd
5508,1860663,MTRY,Monterey Innovation Acquisition Corp
5509,1426800,ASMB,"Assembly Biosciences, Inc."
5510,1938186,JYD,Jayud Global Logistics Ltd
5511,1711291,CURO,Curo Group Holdings Corp.
5512,1861063,AQU,Aquaron Acquisition Corp.
5513,1024672,ELTK,Eltek Ltd
5514,1094038,MRKR,"Marker Therapeutics, Inc."
5515,1319183,FMY,First Trust Mortgage Income Fund
5516,1819411,GANX,"Gain Therapeutics, Inc."
5517,1500375,HFBL,"Home Federal Bancorp, Inc. Of Louisiana"
5518,1867066,DERM,Journey Medical Corp
5519,1855351,SAGA,Sagaliam Acquisition Corp
5520,1662684,KULR,"Kulr Technology Group, Inc."
5521,1040896,IDN,"Intellicheck, Inc."
5522,1266806,VANI,"Vivani Medical, Inc."
5523,1460329,FLNT,"Fluent, Inc."
5524,1834975,VEV,Vicinity Motor Corp
5525,1701756,SDOT,Sadot Group Inc.
5526,1392994,FGB,First Trust Specialty Finance & Financial Opportunities Fund
5527,1088034,USIO,"Usio, Inc."
5528,1668340,BCTF,"Bancorp 34, Inc."
5529,1272842,AIRG,Airgain Inc
5530,883107,NANX,Nanophase Technologies Corp
5531,1377149,CRVW,Careview Communications Inc
5532,1549145,BIOF,"Blue Biofuels, Inc."
5533,1763950,LTRN,Lantern Pharma Inc.
5534,1178841,NBO,Neuberger Berman New York Municipal Fund Inc.
5535,1820566,ISPO,Inspirato Inc
5536,1095435,PRTG,Portage Biotech Inc.
5537,1836934,ZENV,Zenvia Inc.
5538,844856,HCMC,Healthier Choices Management Corp.
5539,1765850,PWM,Prestige Wealth Inc.
5540,885731,NXN,Nuveen New York Select Tax -Free Income Portfolio
5541,1120970,LODE,Comstock Inc.
5542,1874074,MMV,Multimetaverse Holdings Ltd
5543,1646188,ONDS,Ondas Holdings Inc.
5544,1854445,VRAR,"Glimpse Group, Inc."
5545,27367,DXR,Daxor Corp
5546,1682241,MATH,Metalpha Technology Holding Ltd
5547,1816723,GRFX,Graphex Group Ltd
5548,1799290,EBON,Ebang International Holdings Inc.
5549,793524,REFR,Research Frontiers Inc
5550,1879103,CFSB,"Cfsb Bancorp, Inc. /Ma/"
5551,1854463,WINV,Winvest Acquisition Corp.
5552,1409375,OESX,"Orion Energy Systems, Inc."
5553,1865191,TGVC,Tg Venture Acquisition Corp.
5554,862692,CCEL,Cryo Cell International Inc
5555,1509745,LPTX,"Leap Therapeutics, Inc."
5556,45919,HHS,Harte Hanks Inc
5557,1840229,INKT,"Mink Therapeutics, Inc."
5558,1852440,JZ,Jianzhi Education Technology Group Co Ltd
5559,1662774,QNCX,"Quince Therapeutics, Inc."
5560,1380106,RPID,"Rapid Micro Biosystems, Inc."
5561,1297341,KFFB,Kentucky First Federal Bancorp
5562,1476573,AIRRF,Aurion Resources Ltd.
5563,1494891,SRTS,"Sensus Healthcare, Inc."
5564,1818644,LIDR,"Aeye, Inc."
5565,1602380,JROOF,Jericho Energy Ventures Inc.
5566,1873835,IMMX,"Immix Biopharma, Inc."
5567,1811856,VIEW,"View, Inc."
5568,1834045,VWE,"Vintage Wine Estates, Inc."
5569,1828805,ALMU,"Aeluma, Inc."
5570,1537028,ICD,"Independence Contract Drilling, Inc."
5571,1888175,PXCLY,Phoenix Copper Limited/Adr
5572,1114936,UMEWF,Umeworld Ltd
5573,34563,FARM,Farmer Brothers Co
5574,1390478,SLS,"Sellas Life Sciences Group, Inc."
5575,33533,ESP,Espey Mfg & Electronics Corp
5576,1847360,BCOW,"1895 Bancorp Of Wisconsin, Inc. /Md/"
5577,808326,EMKR,Emcore Corp
5578,1886894,SNAL,"Snail, Inc."
5579,1141240,LQMT,Liquidmetal Technologies Inc
5580,863900,MXE,Mexico Equity & Income Fund Inc
5581,1840748,LVTX,Lava Therapeutics Nv
5582,1031233,PPBN,Pinnacle Bankshares Corp
5583,748790,GCEH,"Global Clean Energy Holdings, Inc."
5584,1760903,JUPW,"Jupiter Wellness, Inc."
5585,864240,SYPR,Sypris Solutions Inc
5586,1835268,CNTB,Connect Biopharma Holdings Ltd
5587,1106213,SFRX,Seafarer Exploration Corp
5588,893739,TURN,180 Degree Capital Corp. /Ny/
5589,1421642,MSCLF,Satellos Bioscience Inc.
5590,1651407,CKPT,"Checkpoint Therapeutics, Inc."
5591,1333172,NM,Navios Maritime Holdings Inc.
5592,2186,BKTI,Bk Technologies Corp
5593,1641281,BOLT,"Bolt Biotherapeutics, Inc."
5594,1227636,STIM,"Neuronetics, Inc."
5595,1718500,RVIV,Reviv3 Procare Co
5596,831609,CXXIF,C21 Investments Inc.
5597,1859639,CZOO,Cazoo Group Ltd
5598,1160791,GORO,Gold Resource Corp
5599,1605481,NGLD,Nevada Canyon Gold Corp.
5600,1823086,KWAC,Kingswood Acquisition Corp.
5601,889348,CVU,Cpi Aerostructures Inc
5602,1701114,APRN,"Blue Apron Holdings, Inc."
5603,315545,PVCT,"Provectus Biopharmaceuticals, Inc."
5604,1005101,MGLD,"Marygold Companies, Inc."
5605,1828522,EFTR,"Effector Therapeutics, Inc."
5606,1699906,BKRRF,Blackrock Silver Corp.
5607,1455365,CGTX,Cognition Therapeutics Inc
5608,1858912,GDNR,Gardiner Healthcare Acquisitions Corp.
5609,1787297,PASG,"Passage Bio, Inc."
5610,814676,CPSH,Cps Technologies Corp/De/
5611,1447380,MFON,Mobivity Holdings Corp.
5612,1824884,ADOC,Edoc Acquisition Corp.
5613,1183765,MTEM,"Molecular Templates, Inc."
5614,1735041,GTEC,Greenland Technologies Holding Corp.
5615,1484565,SLNO,Soleno Therapeutics Inc
5616,1939801,SMDRF,Sierra Madre Gold & Silver Ltd.
5617,1873093,GDTC,Cytomed Therapeutics Ltd
5618,1696558,JRSH,"Jerash Holdings (Us), Inc."
5619,1849466,TCBS,"Texas Community Bancshares, Inc."
5620,1556179,RMRI,"Rocky Mountain Industrials, Inc."
5621,1766526,TECTP,"Tectonic Financial, Inc."
5622,1445942,TMRC,Texas Mineral Resources Corp.
5623,1299969,CHCI,"Comstock Holding Companies, Inc."
5624,917225,XPL,Solitario Resources Corp.
5625,101538,UAMY,United States Antimony Corp
5626,716643,RGS,Regis Corp
5627,1844389,ACBA,Ace Global Business Acquisition Ltd
5628,1776932,MMNFF,"Medmen Enterprises, Inc."
5629,1882963,AIB,Aib Acquisition Corp
5630,1641489,VTVT,Vtv Therapeutics Inc.
5631,787253,NAII,Natural Alternatives International Inc
5632,1336050,EGF,"Blackrock Enhanced Government Fund, Inc."
5633,1705402,AGMH,"Agm Group Holdings, Inc."
5634,946936,DSWL,Deswell Industries Inc
5635,1527702,IQST,Iqstel Inc
5636,1602842,MOGO,Mogo Inc.
5637,8177,AAME,Atlantic American Corp
5638,1757840,INDO,Indonesia Energy Corp Ltd
5639,1847846,EUDA,Euda Health Holdings Ltd
5640,1744345,RWBYF,Red White & Bloom Brands Inc.
5641,1448597,AUGG,Augusta Gold Corp.
5642,1731388,EDRY,Eurodry Ltd.
5643,1839608,GETR,"Getaround, Inc"
5644,1274737,XGN,Exagen Inc.
5645,1959224,SWIN,"Solowin Holdings, Ltd."
5646,1760233,RSTN,"Rde, Inc."
5647,1708176,HOFV,Hall Of Fame Resort & Entertainment Co
5648,1868419,WAVS,Western Acquisition Ventures Corp.
5649,1843588,REE,Ree Automotive Ltd.
5650,1951667,CTNT,Cheetah Net Supply Chain Service Inc.
5651,1624326,PAVM,Pavmed Inc.
5652,318833,TISI,Team Inc
5653,1854078,RLFTY,Relief Therapeutics Holding Sa
5654,1374339,PMN,Promis Neurosciences Inc.
5655,1119083,MNDO,Mind Cti Ltd
5656,1865045,FATP,Fat Projects Acquisition Corp
5657,1643988,LPTV,"Loop Media, Inc."
5658,811641,ICCC,Immucell Corp /De/
5659,1846809,OTEC,Oceantech Acquisitions I Corp.
5660,1310291,BWVI,"Psycheceutical Bioscience, Inc."
5661,1921865,ASPI,Asp Isotopes Inc.
5662,1692427,NCSM,"Ncs Multistage Holdings, Inc."
5663,1463000,GRUSF,Grown Rogue International Inc.
5664,839470,WWR,"Westwater Resources, Inc."
5665,1687919,FGNV,Forge Innovation Development Corp.
5666,1907184,ELBM,Electra Battery Materials Corp
5667,25743,TXMD,"Therapeuticsmd, Inc."
5668,1720161,CTRM,Castor Maritime Inc.
5669,1661059,NXTC,"Nextcure, Inc."
5670,946563,RVP,Retractable Technologies Inc
5671,1477246,SANW,S&W Seed Co
5672,1906133,ICCT,Icoreconnect Inc.
5673,1901799,BTM,Bitcoin Depot Inc.
5674,1843248,GSD,"Global System Dynamics, Inc."
5675,740664,RFIL,R F Industries Ltd
5676,1058307,NXPL,Nextplat Corp
5677,1692415,CODX,"Co-Diagnostics, Inc."
5678,1762359,ACRHF,"Acreage Holdings, Inc."
5679,722572,FKWL,Franklin Wireless Corp
5680,1801762,MLYF,Western Magnesium Corp.
5681,1776909,CURI,Curiositystream Inc.
5682,1943802,FSEA,"First Seacoast Bancorp, Inc."
5683,1396536,DUOT,"Duos Technologies Group, Inc."
5684,1552743,UGHB,Universal Global Hub Inc.
5685,867840,POCI,"Precision Optics Corporation, Inc."
5686,1463361,UBX,"Unity Biotechnology, Inc."
5687,1858028,NOVV,Nova Vision Acquisition Corp
5688,1834585,JOAN,Joann Inc.
5689,1813783,VMAR,Vision Marine Technologies Inc.
5690,1914805,BANL,Cbl International Ltd
5691,1340476,DRTT,Dirtt Environmental Solutions Ltd
5692,1420529,AACG,Ata Creativity Global
5693,1951222,LAES,Sealsq Corp
5694,922247,CYTH,"Cyclo Therapeutics, Inc."
5695,1678848,BIMT,Cambell International Holding Corp.
5696,1815849,ATIP,"Ati Physical Therapy, Inc."
5697,101594,USEG,Us Energy Corp
5698,1821468,YQ,17 Education & Technology Group Inc.
5699,1738758,GSMG,Glory Star New Media Group Holdings Ltd
5700,1640043,PXS,Pyxis Tankers Inc.
5701,1434524,CLIR,Clearsign Technologies Corp
5702,1841425,VGAS,"Verde Clean Fuels, Inc."
5703,846913,FTEK,"Fuel Tech, Inc."
5704,1085921,MMTIF,Micromem Technologies Inc
5705,1452965,UTRS,Minerva Surgical Inc
5706,1850079,TBIO,Telesis Bio Inc.
5707,1853774,MCAF,Mountain Crest Acquisition Corp. Iv
5708,1638298,UGEIF,Uge International Ltd.
5709,1596812,ENLV,Enlivex Therapeutics Ltd.
5710,1023109,CVVUF,Canalaska Uranium Ltd
5711,1527096,MIRO,Miromatrix Medical Inc.
5712,1365388,HSTI,"High Sierra Technologies, Inc."
5713,1852767,MRT,"Marti Technologies, Inc."
5714,1825349,CHSN,Chanson International Holding
5715,1864032,ADRT,Ault Disruptive Technologies Corp
5716,1742518,MTC,"Mmtec, Inc."
5717,1839132,MVLA,Movella Holdings Inc.
5718,1580063,BIOR,"Biora Therapeutics, Inc."
5719,1000045,NICK,Nicholas Financial Inc
5720,850027,GRF,"Eagle Capital Growth Fund, Inc."
5721,1320350,LNSR,"Lensar, Inc."
5722,1574565,EVGN,Evogene Ltd.
5723,81955,RAND,Rand Capital Corp
5724,1407583,BHLL,Bunker Hill Mining Corp.
5725,888981,NNUP,Nocopi Technologies Inc/Md/
5726,909724,TLF,Tandy Leather Factory Inc
5727,1394056,OSS,"One Stop Systems, Inc."
5728,939930,PYYX,"Pyxus International, Inc."
5729,1391933,QNTO,Quaint Oak Bancorp Inc
5730,1843656,AMAO,American Acquisition Opportunity Inc.
5731,1799448,ALGS,"Aligos Therapeutics, Inc."
5732,764897,BRST,"Broad Street Realty, Inc."
5733,312257,IVFH,Innovative Food Holdings Inc
5734,101295,UG,United Guardian Inc
5735,1018735,NYMXF,Nymox Pharmaceutical Corp
5736,1722926,ASLN,Aslan Pharmaceuticals Ltd
5737,1495651,UURAF,Ucore Rare Metals Inc.
5738,1880613,DRCT,"Direct Digital Holdings, Inc."
5739,84129,RAD,Rite Aid Corp
5740,1658678,BSEM,Biostem Technologies
5741,1849670,PBBK,"Pb Bankshares, Inc."
5742,1030471,UTSI,Utstarcom Holdings Corp.
5743,1413119,KBLB,"Kraig Biocraft Laboratories, Inc"
5744,1514056,TRIQ,"Traqiq, Inc."
5745,351998,DAIO,Data I/O Corp
5746,1856028,SDIG,"Stronghold Digital Mining, Inc."
5747,1592782,NUKK,Nukkleus Inc.
5748,845819,KTEL,"Konatel, Inc."
5749,1769697,LITM,Snow Lake Resources Ltd.
5750,1490161,SOWG,Sow Good Inc.
5751,1369290,MYO,"Myomo, Inc."
5752,1582554,MTNB,"Matinas Biopharma Holdings, Inc."
5753,1830749,ACHL,Achilles Therapeutics Plc
5754,1560258,ECOR,"Electrocore, Inc."
5755,1677940,BYSI,Beyondspring Inc.
5756,1841387,CADL,"Candel Therapeutics, Inc."
5757,1402945,RXMD,Progressive Care Inc.
5758,1262104,MEIP,"Mei Pharma, Inc."
5759,1876581,IMPP,Imperial Petroleum Inc./Marshall Islands
5760,1172102,FSRL,First Reliance Bancshares Inc
5761,1133062,JANL,Janel Corp
5762,1723580,BFI,"Burgerfi International, Inc."
5763,1844507,AVHI,Achari Ventures Holdings Corp. I
5764,1026980,APWC,Asia Pacific Wire & Cable Corp Ltd
5765,1928948,CACO,Caravelle International Group
5766,1757143,AIH,Aesthetic Medical International Holdings Group Ltd
5767,1761911,NOWG,Nowigence Inc.
5768,313364,MTR,Mesa Royalty Trust/Tx
5769,1172631,SUNW,"Sunworks, Inc."
5770,1864055,MOXC,Moxian (Bvi) Inc
5771,1556266,GLG,"Td Holdings, Inc."
5772,1785494,WBQNL,Woodbridge Liquidation Trust
5773,1833214,SABS,"Sab Biotherapeutics, Inc."
5774,1069394,FSI,Flexible Solutions International Inc
5775,1708341,AGAE,Allied Gaming & Entertainment Inc.
5776,1181505,PYN,Pimco New York Municipal Income Fund Iii
5777,1483510,EXPR,"Express, Inc."
5778,1619544,JFU,9F Inc.
5779,1714562,GAME,"Gamesquare Holdings, Inc."
5780,27093,USAU,U.S. Gold Corp.
5781,1696355,BEDU,Bright Scholar Education Holdings Ltd
5782,845385,PIAC,Princeton Capital Corp
5783,1419041,FBRX,"Forte Biosciences, Inc."
5784,1583648,PIRS,"Pieris Pharmaceuticals, Inc."
5785,56701,KOSS,Koss Corp
5786,1643715,LISMF,Lithium South Development Corp
5787,1553788,SBEV,"Splash Beverage Group, Inc."
5788,1742341,HKIT,Hitek Global Inc.
5789,1015739,AWRE,Aware Inc /Ma/
5790,1404644,NLTX,"Neoleukin Therapeutics, Inc."
5791,1530766,BSGM,"Biosig Technologies, Inc."
5792,1819113,SNCE,"Science 37 Holdings, Inc."
5793,1505512,RGLS,Regulus Therapeutics Inc.
5794,825324,GTIM,Good Times Restaurants Inc.
5795,1850906,OMIC,"Singular Genomics Systems, Inc."
5796,1709626,NCNA,Nucana Plc
5797,1495231,IZEA,"Izea Worldwide, Inc."
5798,1493130,MAPPF,Prostar Holdings Inc. /Bc
5799,1595248,GNPX,"Genprex, Inc."
5800,1944902,OMH,Ohmyhome Ltd
5801,1962911,INFT,Infinity Bancorp
5802,1842498,OTMO,Otonomo Technologies Ltd.
5803,1667313,ZDGE,"Zedge, Inc."
5804,1636051,FUST,Fuse Group Holding Inc.
5805,1724979,RAIN,Rain Oncology Inc.
5806,1939696,ETAO,"Etao International Co., Ltd."
5807,1929589,MRDB,Mariadb Plc
5808,1472619,LONCF,Loncor Gold Inc.
5809,1487718,BLTH,"American Battery Materials, Inc."
5810,1616262,RMCF,"Rocky Mountain Chocolate Factory, Inc."
5811,1846084,JETMF,Global Crossing Airlines Group Inc.
5812,1042187,CTIB,Yunhong Green Cti Ltd.
5813,927719,DWNX,Delhi Bank Corp
5814,1665300,PHUN,"Phunware, Inc."
5815,1762239,KAVL,"Kaival Brands Innovations Group, Inc."
5816,1650575,BRQS,"Borqs Technologies, Inc."
5817,1098146,PNBK,Patriot National Bancorp Inc
5818,87802,SCND,Scientific Industries Inc
5819,1078207,NLS,"Nautilus, Inc."
5820,1844971,GREE,Greenidge Generation Holdings Inc.
5821,1468639,VICP,"Vicapsys Life Sciences, Inc."
5822,829323,INUV,"Inuvo, Inc."
5823,1894954,XPON,Expion360 Inc.
5824,1367408,OILY,Sino American Oil Co
5825,1627282,CWD,Calibercos Inc.
5826,1406944,TRBMF,Torq Resources Inc.
5827,1321834,MYMD,"Mymd Pharmaceuticals, Inc."
5828,833021,CIF,Mfs Intermediate High Income Fund
5829,1263364,COPR,Idaho Copper Corp
5830,1131312,ZNOG,Zion Oil & Gas Inc
5831,946454,FGH,Fg Group Holdings Inc.
5832,1836242,TKLF,"Yoshitsu Co., Ltd"
5833,1816708,OWLT,"Owlet, Inc."
5834,1108645,CIPI,Correlate Energy Corp.
5835,1855467,CLAY,Chavant Capital Acquisition Corp.
5836,1740279,INAB,"In8Bio, Inc."
5837,1651932,XITO,"Xenous Holdings, Inc."
5838,1804469,GFAI,"Guardforce Ai Co., Ltd."
5839,1672571,ACHN,Antiaging Quantum Living Inc.
5840,1496383,ILUS,Ilustrato Pictures International Inc.
5841,1404281,ELDN,"Eledon Pharmaceuticals, Inc."
5842,1783032,ELEV,"Elevation Oncology, Inc."
5843,1595097,CRBP,"Corbus Pharmaceuticals Holdings, Inc."
5844,1759186,COEP,"Coeptis Therapeutics Holdings, Inc."
5845,1517496,BTCM,Bit Mining Ltd
5846,1107421,TCRT,"Alaunos Therapeutics, Inc."
5847,1751876,PAVS,Paranovus Entertainment Technology Ltd.
5848,1091596,AURX,"Nuo Therapeutics, Inc."
5849,1498067,CTGL,"Citrine Global, Corp."
5850,89140,SVT,Servotronics Inc /De/
5851,1616741,PATI,"Patriot Transportation Holding, Inc."
5852,1933567,NRXS,"Neuraxis, Inc"
5853,1820875,CXAI,Cxapp Inc.
5854,1757097,CNTG,Centogene N.V.
5855,907654,ABIO,"Arca Biopharma, Inc."
5856,946644,AIM,Aim Immunotech Inc.
5857,1928581,FTEL,Fitell Corp
5858,856128,MFV,Mfs Special Value Trust
5859,1775194,UPXI,"Upexi, Inc."
5860,1847075,SAI,Sai.Tech Global Corp
5861,888721,TRIB,Trinity Biotech Plc
5862,1757715,ATER,"Aterian, Inc."
5863,1210618,SPI,"Spi Energy Co., Ltd."
5864,1479419,KALA,"Kala Bio, Inc."
5865,838875,WVVI,Willamette Valley Vineyards Inc
5866,1626745,FVTI,"Fortune Valley Treasures, Inc."
5867,1498148,AITX,Artificial Intelligence Technology Solutions Inc.
5868,771999,DSS,"Dss, Inc."
5869,1288770,XTGRF,Xtra-Gold Resources Corp
5870,1861622,JTAI,Jet.Ai Inc.
5871,1887603,HCNWF,Hypercharge Networks Corp.
5872,1347858,XXII,"22Nd Century Group, Inc."
5873,1962738,CASI,"Casi Pharmaceuticals, Inc."
5874,1785566,ZCMD,Zhongchao Inc.
5875,862022,HGTXU,Hugoton Royalty Trust
5876,1006045,IRIX,Iridex Corp
5877,1036848,MPU,Mega Matrix Corp.
5878,1905660,HUBC,Hub Cyber Security Ltd.
5879,65759,MPAD,Micropac Industries Inc
5880,1863460,PPHP,Php Ventures Acquisition Corp.
5881,1859035,MCAG,Mountain Crest Acquisition Corp. V
5882,1777319,CISO,"Ciso Global, Inc."
5883,1763660,SEAV,Seatech Ventures Corp.
5884,1309082,CEI,"Camber Energy, Inc."
5885,1056285,KIRK,"Kirkland'S, Inc"
5886,1596856,LEJU,Leju Holdings Ltd
5887,1854368,DGHI,Digihost Technology Inc.
5888,1835059,ARVL,Arrival
5889,1419275,RVYL,Ryvyl Inc.
5890,315958,CRMZ,Creditriskmonitor Com Inc
5891,1779476,KRKR,36Kr Holdings Inc.
5892,1682056,GTAGF,Golden Tag Resources Ltd.
5893,1144546,HWTR,"Hfactor, Inc."
5894,1088413,GLGI,"Greystone Logistics, Inc."
5895,1570843,GEBRF,Greenbriar Capital Corp.
5896,1321517,SRNW,Stratos Renewables Corp
5897,1708599,AGE,"Agex Therapeutics, Inc."
5898,1746466,EQ,"Equillium, Inc."
5899,66418,MXC,Mexco Energy Corp
5900,1779578,QLI,Qilian International Holding Group Ltd
5901,1771706,GDNSF,"Goodness Growth Holdings, Inc."
5902,1642380,OCX,Oncocyte Corp
5903,1351172,LMNL,Liminal Biosciences Inc.
5904,1783036,NLSP,Nls Pharmaceutics Ltd.
5905,1854270,SNTI,"Senti Biosciences, Inc."
5906,1074828,KNW,"Know Labs, Inc."
5907,722313,NSYS,Nortech Systems Inc
5908,1840292,HLGN,"Heliogen, Inc."
5909,1158780,PLUR,Pluri Inc.
5910,1099160,BBGI,Beasley Broadcast Group Inc
5911,868822,CRCUF,Canagold Resources Ltd.
5912,1412126,RMSL,Remsleep Holdings Inc.
5913,1606698,ALPP,"Alpine 4 Holdings, Inc."
5914,87050,NEON,Neonode Inc.
5915,1624422,PHXM,Phaxiam Therapeutics S.A.
5916,1482436,AGXPF,Silver X Mining Corp.
5917,1512922,PETV,"Petvivo Holdings, Inc."
5918,1398172,NASO,"Naples Soap Company, Inc."
5919,896494,SNT,Senstar Technologies Ltd.
5920,1000230,OCC,Optical Cable Corp
5921,1769116,VIAO,Via Optronics Ag
5922,1620749,PHCI,Panamera Holdings Corp
5923,1393781,QIND,Quality Industrial Corp.
5924,1487197,BRFH,Barfresh Food Group Inc.
5925,1297937,PRKA,"Parks America, Inc"
5926,1075880,KZIA,Kazia Therapeutics Ltd
5927,1708493,HARP,"Harpoon Therapeutics, Inc."
5928,10048,BRN,Barnwell Industries Inc
5929,1126234,LUMO,"Lumos Pharma, Inc."
5930,1744494,ADN,"Advent Technologies Holdings, Inc."
5931,1703073,VIVC,Vivic Corp.
5932,1546296,IPDN,"Professional Diversity Network, Inc."
5933,1913838,VWFB,"Vwf Bancorp, Inc."
5934,1604738,AINC,Ashford Inc.
5935,1397016,OPXS,Optex Systems Holdings Inc
5936,837852,IDEX,"Ideanomics, Inc."
5937,1318482,KDOZF,Kidoz Inc.
5938,1553404,PGTK,Pacific Green Technologies Inc.
5939,1101433,QMCI,Quotemedia Inc
5940,1865429,OAKV,"Oak View Bankshares, Inc."
5941,1724542,CLPS,Clps Inc
5942,1854583,ASPA,"Abri Spac I, Inc."
5943,1346610,SOS,Sos Ltd
5944,1087294,CPIX,Cumberland Pharmaceuticals Inc
5945,1577445,SCTC,Odysight.Ai Inc.
5946,1857044,INDP,"Indaptus Therapeutics, Inc."
5947,718332,RAVE,"Rave Restaurant Group, Inc."
5948,1597892,JRSS,Jrsis Health Care Corp
5949,1425627,SOBR,"Sobr Safe, Inc."
5950,83350,RSRV,Reserve Petroleum Co
5951,1160798,OOGI,"C2E Energy, Inc."
5952,1083220,XELB,"Xcel Brands, Inc."
5953,1413898,DALN,Dallasnews Corp
5954,1575858,PUBC,Purebase Corp
5955,882361,APTO,Aptose Biosciences Inc.
5956,732026,TRT,Trio-Tech International
5957,1869137,MHUBF,Minehub Technologies Inc.
5958,61004,LGL,Lgl Group Inc
5959,1650287,QYOUF,Qyou Media Inc.
5960,883975,MBOT,Microbot Medical Inc.
5961,880406,CUBA,Herzfeld Caribbean Basin Fund Inc
5962,1766140,UNCY,"Unicycive Therapeutics, Inc."
5963,352955,CKX,"Ckx Lands, Inc."
5964,1413891,HWNI,"High Wire Networks, Inc."
5965,1039280,NTWK,Netsol Technologies Inc
5966,1826135,MHHC,Mhhc Enterprises Inc.
5967,1054721,BSQR,Bsquare Corp /Wa
5968,1783432,TETOF,Tectonic Metals Inc.
5969,1282224,DLPN,"Dolphin Entertainment, Inc."
5970,1876766,LICN,Lichen China Ltd
5971,1370292,VSMR,Verify Smart Corp.
5972,1854963,SHFS,"Shf Holdings, Inc."
5973,1038277,INIS,International Isotopes Inc
5974,1826681,STRC,Sarcos Technology & Robotics Corp
5975,728385,MEEC,Midwest Energy Emissions Corp.
5976,1872525,SWAG,"Stran & Company, Inc."
5977,1015155,CTHR,Charles & Colvard Ltd
5978,1359931,TARA,"Protara Therapeutics, Inc."
5979,1545634,CDBMF,Cordoba Minerals Corp.
5980,1074871,MODD,"Modular Medical, Inc."
5981,1691221,FRSX,Foresight Autonomous Holdings Ltd.
5982,764195,VBIV,Vbi Vaccines Inc/Bc
5983,1783407,LIZI,Lizhi Inc.
5984,1652539,SNRG,Susglobal Energy Corp.
5985,1828098,STKH,Steakholder Foods Ltd.
5986,1378140,OPTT,"Ocean Power Technologies, Inc."
5987,1481241,PSHG,Performance Shipping Inc.
5988,1178697,SONM,Sonim Technologies Inc
5989,1625285,ARMV,Arma Services Inc
5990,1702318,AHG,Akso Health Group
5991,1321851,SEED,Origin Agritech Ltd
5992,1419951,DTST,Data Storage Corp
5993,1872356,MKUL,"Molekule Group, Inc."
5994,1614744,PPBT,Purple Biotech Ltd.
5995,8504,UAVS,Ageagle Aerial Systems Inc.
5996,1326205,IGC,"Igc Pharma, Inc."
5997,1600422,SDPI,"Superior Drilling Products, Inc."
5998,1701478,AZTR,Azitra Inc
5999,1878313,MAIA,"Maia Biotechnology, Inc."
6000,1500198,NMTC,Neuroone Medical Technologies Corp
6001,1881472,MEGL,Magic Empire Global Ltd
6002,1449349,RDGL,Vivos Inc
6003,1579157,VNCE,Vince Holding Corp.
6004,1832415,BTTX,"Better Therapeutics, Inc."
6005,1751707,UNXP,United Express Inc.
6006,1815436,AHI,Advanced Health Intelligence Ltd
6007,79661,PRSI,Portsmouth Square Inc
6008,1403674,OMHI,Portage Resources Inc.
6009,911216,PTN,Palatin Technologies Inc
6010,1620179,XELA,"Exela Technologies, Inc."
6011,1592560,TEDU,"Tarena International, Inc."
6012,1066764,BTTC,Bitech Technologies Corp
6013,1445815,BIXT,"Bioxytran, Inc"
6014,1819704,MRM,Medirom Healthcare Technologies Inc.
6015,1156041,HUSA,Houston American Energy Corp
6016,1537435,TGEN,Tecogen Inc.
6017,1098880,IGXT,Intelgenx Technologies Corp.
